Nomen;das Werkzeug, -e;Adlar;âlet, araç;A1.1
Nomen;der Computer, -;Adlar;bilgisayar;A1.1
Nomen;die Landkarte, -n;Adlar;harita;A1.1
Nomen;die Zeichnung, -en;Adlar;çizgi, resim;A1.1
Nomen;der Text, -e;Adlar;metin;A1.1
Nomen;die Volkshochschule, -n (die VHS);Adlar;Halk Eğitim Merkezi;A1.1
Nomen;der Kurs, -e;Adlar;kurs;A1.1
Nomen;das Sekretariat, -e;Adlar;sekreterlik;A1.1
Nomen;die Toilette, -n;Adlar;tuvalet;A1.1
Nomen;der Raum, –¨ e;Adlar;oda;A1.1
Nomen;das Gebäude, -;Adlar;bina;A1.1
Nomen;der Bahnhof, –¨ e;Adlar;istasyon;A1.1
Nomen;der Flughafen, –¨;Adlar;hava limanı;A1.1
Nomen;die Polizei (nur Sg.);Adlar;polis;A1.1
Nomen;die Bücherei, -en;Adlar;kütüphane;A1.1
Nomen;die Kirche, -n;Adlar;kilise;A1.1
Nomen;der Kindergarten, –¨;Adlar;anaokulu;A1.1
Nomen;das Schwimmbad, –¨ er;Adlar;yüzme havuzu;A1.1
Nomen;die Post (nur Sg.);Adlar;postane;A1.1
Nomen;der Brief, -e;Adlar;mektup;A1.1
Nomen;der Park, -s;Adlar;park;A1.1
Nomen;der Berg, -e;Adlar;dağ;A1.1
Nomen;die Brü. cke, -n;Adlar;köprü;A1.1
Nomen;die A. mpel, -n;Adlar;trafik ışığı;A1.1
Nomen;die Kreuzung, -en;Adlar;kavşak;A1.1
Nomen;die E.cke, -n;Adlar;köşe;A1.1
Nomen;das Zentrum, Zentren;Adlar;merkez;A1.1
Nomen;die Station, -en;Adlar;istasyon, durak;A1.1
Nomen;die E.ndstation, -en;Adlar;son durak;A1.1
Nomen;der Bus, -se;Adlar;otobüs;A1.1
Nomen;die Straßenbahn, -en;Adlar;tramvay;A1.1
Nomen;die U-Bahn, -en;Adlar;metro;A1.1
Nomen;die S-Bahn, -en;Adlar;metro / banliyö treni;A1.1
Nomen;das Taxi, -s;Adlar;taksi;A1.1
Nomen;das Fahrrad, –¨ er;Adlar;bisiklet;A1.1
Nomen;das Motorrad, –¨ er;Adlar;motosiklet;A1.1
Nomen;der Zug, –¨ e;Adlar;tren;A1.1
Nomen;das Flugzeug, -e;Adlar;uçak;A1.1
Nomen;das Schiff, -e;Adlar;gemi;A1.1
Verben;fahren, fährt;Eylemler;(bir araçla) gitmek, (araç) kullanmak;A1.1
Verben;Auto fahren;Eylemler;araba kullanmak;A1.1
Verben;gehen;Eylemler;gitmek;A1.1
Verben;zu Fuß gehen;Eylemler;yürüyerek gitmek;A1.1
Verben;aussehen, sieht aus;Eylemler;… gibi görünmek;A1.1
Verben;tragen, trägt;Eylemler;taşımak;A1.1
Verben;rauchen;Eylemler;sigara içmek;A1.1
Verben;kö. nnen, kann;Eylemler;-bilmek, beceriye sahip olmak;A1.1
Verben;aufräumen, räumt auf;Eylemler;(…-i) toplamak /düzenlemek;A1.1
Verben;lieben;Eylemler;sevmek;A1.1
Verben;zeichnen;Eylemler;resim yapmak;A1.1
Verben;nähen;Eylemler;(dikiş) dikmek;A1.1
Verben;stehen;Eylemler;ayakta durmak;A1.1
Verben;reparieren;Eylemler;tamir etmek;A1.1
Verben;rechnen;Eylemler;hesap yapmak;A1.1
Verben;organisieren;Eylemler;organize etmek;A1.1
Verben;kennen lernen, lernt kennen;Eylemler;biriyle tanışmak;A1.1
Verben;wiederholen;Eylemler;tekrar etmek;A1.1
Verben;nehmen, nimmt;Eylemler;almak;A1.1
Verben;einsteigen, steigt ein;Eylemler;binmek;A1.1
Verben;aussteigen, steigt aus;Eylemler;inmek;A1.1
Verben;umsteigen, steigt um;Eylemler;aktarma yapmak;A1.1
Verben;abfahren, fährt ab;Eylemler;hareket etmek, kalkmak (tren, otobüs vb.);A1.1
Verben;ankommen, kommt an;Eylemler;gelmek, varmak;A1.1
Verben;abbiegen, biegt ab;Eylemler;dönmek, sapmak;A1.1
Adjektive;sportlich⭤    unsportlich;Önadlar;sportif⭤    spor yapmayan;A1.1
Adjektive;elegant;Önadlar;zarif;A1.1
Adjektive;jung⭤    alt;Önadlar;genç⭤    yaşlı;A1.1
Adjektive;groß⭤    klein;Önadlar;büyük⭤    küçük;A1.1
Adjektive;lang⭤    kurz;Önadlar;uzun⭤    kısa;A1.1
Adjektive;blond;Önadlar;sarı saçlı, sarışın;A1.1
Adjektive;weiß;Önadlar;beyaz;A1.1
Adjektive;schwarz;Önadlar;siyah;A1.1
Adjektive;grau;Önadlar;gri;A1.1
Adjektive;braun;Önadlar;kahverengi;A1.1
Adjektive;rot;Önadlar;kırmızı;A1.1
Adjektive;gelb;Önadlar;sarı;A1.1
Adjektive;blau;Önadlar;mavi;A1.1
Adjektive;grün;Önadlar;yeşil;A1.1
Adjektive;modern⭤    unmodern;Önadlar;modern⭤    demode;A1.1
Adjektive;schön;Önadlar;güzel;A1.1
Adjektive;mä. nnlich⭤    weiblich;Önadlar;eril, erkek⭤    dişi, kadın;A1.1
Adjektive;ledig;Önadlar;bekâr;A1.1
Adjektive;wichtig⭤    unwichtig;Önadlar;önemli⭤    önemsiz;A1.1
Adjektive;selbstständig;Önadlar;bağımsız;A1.1
Adjektive;nervös;Önadlar;sinirli;A1.1
Adjektive;weit⭤    nah;Önadlar;uzak⭤    yakın;A1.1
Fragewörter;Wohin?;Soru Sözcükleri;Nereye?;A1.1
Wendungen;Hilfe!;Deyişler;İmdat!;A1.1
Wendungen;Ja, genau!;Deyişler;Tamamen öyle! Aynen öyle!;A1.1
Wendungen;Ja, natürlich!;Deyişler;Evet, tabii / elbette!;A1.1
Wendungen;Ich finde, …;Deyişler;… buluyorum.;A1.1
Wendungen;Ich denke, …;Deyişler;… düşünüyorum.;A1.1
Wendungen;Tut mir leid.;Deyişler;Özür dilerim, üzgünüm.;A1.1
Wendungen;zu spät kommen;Deyişler;geç kalmak;A1.1
Wendungen;Ist hier noch frei?;Deyişler;… müsait mi? … boş mu?;A1.1
Wendungen;Wie komme ich zum …?;Deyişler;…-e / -a nasıl gidebilirim?;A1.1
Wendungen;Wie komme ich nach Hause?;Deyişler;Eve nasıl gidebilirim?;A1.1
Kleine Wörter;sofort;Kısa Sözcükler;hemen;A1.1
Kleine Wörter;egal;Kısa Sözcükler;fark etmez;A1.1
Kleine Wörter;ein bisschen;Kısa Sözcükler;biraz;A1.1
Kleine Wörter;man;Kısa Sözcükler;"…-ler / -lır (örn.: man sagt = derler; man schreibt = yazılır)";A1.1
Kleine Wörter;geradeaus;Kısa Sözcükler;dümdüz;A1.1
Kleine Wörter;nach links;Kısa Sözcükler;sola;A1.1
Kleine Wörter;nach rechts;Kısa Sözcükler;sağa;A1.1
Kleine Wörter;weiter;Kısa Sözcükler;daha, ileri;A1.1
Kleine Wörter;erst …, dann …;Kısa Sözcükler;il önce …, sonra …;A1.1
Kleine Wörter;leider;Kısa Sözcükler;maalesef;A1.1
Präpositionen;in;İlgeçler;-de, içinde;A1.1
Präpositionen;an;İlgeçler;-de, -da, yanında, bitişiğinde;A1.1
Präpositionen;auf;İlgeçler;üstünde;A1.1
Präpositionen;vom / von der;İlgeçler;-den, -dan;A1.1
Präpositionen;zum / zur;İlgeçler;(bir yöne doğru) -e, -a;A1.1
Präpositionen;bis zum / zur;İlgeçler;…-e kadar;A1.1
Präpositionen;um (Ort);İlgeçler;(mekan bağlamında) etrafında, etrafına;A1.1
Wichtige Arbeitsanweisungen;Hören Sie (den Dialog).;Önemli Çalışma Yönergeleri;Diyaloğu dinleyin.;A1.1
Wichtige Arbeitsanweisungen;Hören Sie noch einmal.;Önemli Çalışma Yönergeleri;Tekrar dinleyin.;A1.1
Wichtige Arbeitsanweisungen;Sprechen Sie nach.;Önemli Çalışma Yönergeleri;Duyduğunuzu tekrarlayın.;A1.1
Wichtige Arbeitsanweisungen;Lesen Sie (den Text).;Önemli Çalışma Yönergeleri;(Metni) okuyun.;A1.1
Wichtige Arbeitsanweisungen;Lesen Sie laut.;Önemli Çalışma Yönergeleri;Yüksek sesle okuyun.;A1.1
Wichtige Arbeitsanweisungen;Schreiben Sie eine SMS / eine E-Mail / einen Steckbrief / …;Önemli Çalışma Yönergeleri;SMS (kısa mesaj) / e-posta / kısa öz geçmiş … yazın.;A1.1
Wichtige Arbeitsanweisungen;Sehen Sie das Bild an.;Önemli Çalışma Yönergeleri;Resme bakın.;A1.1
Wichtige Arbeitsanweisungen;Gestalten Sie das leere Feld.;Önemli Çalışma Yönergeleri;Boş alanda uygulayın.;A1.1
Wichtige Arbeitsanweisungen;Welche Wörter kennen Sie?;Önemli Çalışma Yönergeleri;Hangi sözcükleri biliyorsunuz?;A1.1
Wichtige Arbeitsanweisungen;Was passt?;Önemli Çalışma Yönergeleri;Hangisi uygundur?;A1.1
Wichtige Arbeitsanweisungen;Was ist richtig?;Önemli Çalışma Yönergeleri;Hangisi doğrudur?;A1.1
Wichtige Arbeitsanweisungen;Sind Ihre Vermutungen richtig?;Önemli Çalışma Yönergeleri;Tahminleriniz doğru mu?;A1.1
Wichtige Arbeitsanweisungen;Kreuzen Sie an.;Önemli Çalışma Yönergeleri;Çarpı koyun.;A1.1
Wichtige Arbeitsanweisungen;Verbinden Sie.;Önemli Çalışma Yönergeleri;Eşleştirin.;A1.1
Wichtige Arbeitsanweisungen;Markieren Sie.;Önemli Çalışma Yönergeleri;İşaretleyin.;A1.1
Wichtige Arbeitsanweisungen;Sortieren Sie.;Önemli Çalışma Yönergeleri;Sıralayın / sınıflandırın.;A1.1
Wichtige Arbeitsanweisungen;Ordnen Sie (den Dialog).;Önemli Çalışma Yönergeleri;Diyaloğu sıralayın.;A1.1
Wichtige Arbeitsanweisungen;Ordnen Sie (die Bilder) zu.;Önemli Çalışma Yönergeleri;Resimleri sıralayın / eşleştirin.;A1.1
Wichtige Arbeitsanweisungen;Ergänzen Sie.;Önemli Çalışma Yönergeleri;Tamamlayın.;A1.1
Wichtige Arbeitsanweisungen;Fragen Sie.;Önemli Çalışma Yönergeleri;Soru tümcesi oluşturun.;A1.1
Wichtige Arbeitsanweisungen;Antworten Sie.;Önemli Çalışma Yönergeleri;Yanıtlayın.;A1.1
Wichtige Arbeitsanweisungen;Beantworten Sie die Frage.;Önemli Çalışma Yönergeleri;Soruyu yanıtlayın.;A1.1
Wichtige Arbeitsanweisungen;Formulieren Sie Fragen.;Önemli Çalışma Yönergeleri;Soru tümceleri oluşturun.;A1.1
Wichtige Arbeitsanweisungen;Spekulieren Sie.;Önemli Çalışma Yönergeleri;Tahmin yürütün.;A1.1
Wichtige Arbeitsanweisungen;Vergleichen Sie (mit der Lösung / mit Ihren Ideen).;Önemli Çalışma Yönergeleri;(Kendi düşüncelerinizle / yanıt anahtarı ile) karşılaştırın.;A1.1
Wichtige Arbeitsanweisungen;Üben Sie das Gespräch.;Önemli Çalışma Yönergeleri;Diyaloğu çalışın.;A1.1
Wichtige Arbeitsanweisungen;Variieren Sie.;Önemli Çalışma Yönergeleri;Çeşitleme yapın.;A1.1
Wichtige Arbeitsanweisungen;Wählen Sie.;Önemli Çalışma Yönergeleri;Seçin.;A1.1
Wichtige Arbeitsanweisungen;Notieren Sie.;Önemli Çalışma Yönergeleri;Not edin.;A1.1
Wichtige Arbeitsanweisungen;Sammeln Sie.;Önemli Çalışma Yönergeleri;Toplayın.;A1.1
Wichtige Arbeitsanweisungen;Recherchieren Sie (im Internet).;Önemli Çalışma Yönergeleri;(İnternette) araştırın.;A1.1
Wichtige Arbeitsanweisungen;Machen Sie eine Liste / eine Collage / ein Plakat / …;Önemli Çalışma Yönergeleri;Bir liste / kolaj / afiş … yapın.;A1.1
Wichtige Arbeitsanweisungen;Raten Sie.;Önemli Çalışma Yönergeleri;Tahmin edin.;A1.1
Wichtige Arbeitsanweisungen;Benutzen Sie ein Wörterbuch.;Önemli Çalışma Yönergeleri;Sözlük kullanın.;A1.1
Wichtige Arbeitsanweisungen;Achten Sie auf die Schlüsselwörter.;Önemli Çalışma Yönergeleri;Anahtar sözcüklere dikkat edin.;A1.1
Wichtige Arbeitsanweisungen;Nehmen Sie sich auf.;Önemli Çalışma Yönergeleri;Kendi sesinizi kaydedin.;A1.1
Wichtige Gramatikbegriffe;der Buchstabe, -n;Önemli Dilbilgisi Terimleri;harf;A1.1
Wichtige Gramatikbegriffe;der Laut, -e;Önemli Dilbilgisi Terimleri;ses;A1.1
Wichtige Gramatikbegriffe;der Vokal, -e;Önemli Dilbilgisi Terimleri;ünlü, sesli, vokal;A1.1
Wichtige Gramatikbegriffe;der Konsonant, -en;Önemli Dilbilgisi Terimleri;ümsüz, sessiz, konsonant;A1.1
Wichtige Gramatikbegriffe;das Wort, –¨ er;Önemli Dilbilgisi Terimleri;sözcük, kelime;A1.1
Wichtige Gramatikbegriffe;der Satz, –¨ e;Önemli Dilbilgisi Terimleri;tümce, cümle;A1.1
Wichtige Gramatikbegriffe;die Wortart, -en;Önemli Dilbilgisi Terimleri;sözcük / kelime türü;A1.1
Wichtige Gramatikbegriffe;der Artikel, -;Önemli Dilbilgisi Terimleri;tanımlık;A1.1
Wichtige Gramatikbegriffe;der bestimmte Artikel;Önemli Dilbilgisi Terimleri;belirli tanımlık;A1.1
Wichtige Gramatikbegriffe;der unbestimmte Artikel;Önemli Dilbilgisi Terimleri;belirsiz tanımlık;A1.1
Wichtige Gramatikbegriffe;der Negativartikel;Önemli Dilbilgisi Terimleri;olumsuz tanımlık;A1.1
Wichtige Gramatikbegriffe;der Possessivartikel;Önemli Dilbilgisi Terimleri;iyelik adılı / zamiri;A1.1
Wichtige Gramatikbegriffe;das Nomen, -;Önemli Dilbilgisi Terimleri;isim, ad;A1.1
Wichtige Gramatikbegriffe;das Verb, -en;Önemli Dilbilgisi Terimleri;eylem, fiil;A1.1
Wichtige Gramatikbegriffe;das Modalverb, -en;Önemli Dilbilgisi Terimleri;kiplik eylemi, tarz fiili;A1.1
Wichtige Gramatikbegriffe;das Adjektiv, -e;Önemli Dilbilgisi Terimleri;önad, sıfat;A1.1
Wichtige Gramatikbegriffe;das Pronomen, -;Önemli Dilbilgisi Terimleri;adıl, zamir;A1.1
Wichtige Gramatikbegriffe;das Personalpronomen, -;Önemli Dilbilgisi Terimleri;kişi adılı / zamiri;A1.1
Wichtige Gramatikbegriffe;das Adverb, -ien;Önemli Dilbilgisi Terimleri;zarf, belirteç;A1.1
Wichtige Gramatikbegriffe;die Präposition, -en;Önemli Dilbilgisi Terimleri;ilgeç, edat;A1.1
Wichtige Gramatikbegriffe;das Fragewort, –¨ er;Önemli Dilbilgisi Terimleri;soru sözcüğü;A1.1
Wichtige Gramatikbegriffe;die Funktion, -en;Önemli Dilbilgisi Terimleri;fonksiyon, işlev;A1.1
Wichtige Gramatikbegriffe;das Subjekt, -e;Önemli Dilbilgisi Terimleri;özne;A1.1
Wichtige Gramatikbegriffe;die Ergänzung, -en;Önemli Dilbilgisi Terimleri;tümleç, tamlama;A1.1
Wichtige Gramatikbegriffe;die Nominativ-Ergänzung;Önemli Dilbilgisi Terimleri;nominatif / yalin hal tümleçi;A1.1
Wichtige Gramatikbegriffe;die Akkusativ-Ergänzung;Önemli Dilbilgisi Terimleri;belirtme durumundaki / -i halindaki nesne;A1.1
Wichtige Gramatikbegriffe;die Temporalangabe, -n;Önemli Dilbilgisi Terimleri;zaman belirten sözcük;A1.1
Wichtige Gramatikbegriffe;die Lokalangabe, -n;Önemli Dilbilgisi Terimleri;yer belirten sözcük;A1.1
Wichtige Gramatikbegriffe;der Aussagesatz, –¨ e;Önemli Dilbilgisi Terimleri;bildirme / ifade tümcesi;A1.1
Wichtige Gramatikbegriffe;die W-Frage, -n;Önemli Dilbilgisi Terimleri;Almancada wer, wie, was … gibi soru sözcüğü ile başlayan soru (Türkçedeki 5N1K soruları);A1.1
Wichtige Gramatikbegriffe;die Ja-/Nein-Frage, -n;Önemli Dilbilgisi Terimleri;evet ya da hayır yanıtlanan soru;A1.1
Wichtige Gramatikbegriffe;der Imperativ, -e;Önemli Dilbilgisi Terimleri;emir kipi;A1.1
Wichtige Gramatikbegriffe;die Negation, -en;Önemli Dilbilgisi Terimleri;olumsuzluk / olumsuzlama;A1.1
Das Verb;der Infinitiv, -e;Eylem, Fiil;eylemlik, mastar hali;A1.1
Das Verb;die Konjugation, -en;Eylem, Fiil;eylem / fiil çekimi;A1.1
Das Verb;regelmäßig;Eylem, Fiil;düzenli;A1.1
Das Verb;unregelmäßig;Eylem, Fiil;düzensiz;A1.1
Das Verb;trennbar;Eylem, Fiil;ayrılabilir, bölünebilir;A1.1
Das Verb;der Verbstamm, –¨ e;Eylem, Fiil;eylem / fiil kökü;A1.1
Das Verb;die Endung, -en;Eylem, Fiil;son ek / takı;A1.1
Das Verb;das Präsens;Eylem, Fiil;Almancada şimdiki ve geniş zaman (gelecek zaman için de kullanılır);A1.1
Das Nomn;maskulin;Ad, İsim;eril, erkek;A1.1
Das Nomn;neutral;Ad, İsim;nötr;A1.1
Das Nomn;feminin;Ad, İsim;dişi, kadın;A1.1
Das Nomn;der Singular;Ad, İsim;tekil;A1.1
Das Nomn;der Plural;Ad, İsim;çoğul;A1.1
Das Nomn;der Nominativ;Ad, İsim;yalin hal, nominatif;A1.1
Das Nomn;der Akkusativ;Ad, İsim;belirtme durumu, -i hali;A1.1
Nomen;das Einfamilienhaus, ¨– er;Adlar;müstakil ev;A1.2
Nomen;der Altbau, Altbauten;Adlar;eski bina;A1.2
Nomen;das Hochhaus, ¨– er;Adlar;yüksek apartman / bina, gökdelen;A1.2
Nomen;der Stock, Stockwerke;Adlar;kat;A1.2
Nomen;das Appartement, -s;Adlar;daire;A1.2
Nomen;das Stadtzentrum, -zentren;Adlar;şehir merkezi;A1.2
Nomen;der Stadtrand, ¨– er;Adlar;kent dışı / kenar mahale;A1.2
Nomen;das Geschäft, -e;Adlar;dükkân, mağaza;A1.2
Nomen;die Natur (nur Sg.);Adlar;doğa;A1.2
Nomen;die Luft (nur Sg.);Adlar;hava;A1.2
Nomen;der Garten, ¨–;Adlar;bahçe;A1.2
Nomen;der Arbeitsplatz, ¨– e;Adlar;iş yeri;A1.2
Nomen;die Universität, -en / die Uni, -s;Adlar;üniversite;A1.2
Nomen;die Fahrgemeinschaft, -en;Adlar;yol arkadaşlığı;A1.2
Nomen;die Abfahrt, -en;Adlar;hareket, kalkış;A1.2
Nomen;die Panne, -n;Adlar;arıza, bozukluk, aksilik;A1.2
Nomen;die Idee, -n;Adlar;fikir;A1.2
Nomen;der Laptop, -s;Adlar;dizüstü bilgisayar;A1.2
Nomen;die Jacke, -n;Adlar;ceket;A1.2
Nomen;die Regenjacke, -n;Adlar;yağmurluk;A1.2
Nomen;das T-Shirt, -s;Adlar;tişört;A1.2
Nomen;die Wohnungssuche (nur Sg.);Adlar;konut arama;A1.2
Nomen;die Anzeige, -n;Adlar;ilan;A1.2
Nomen;die Miete, -n;Adlar;kira;A1.2
Nomen;die Warmmiete, -n;Adlar;Aidat, yakıt vb. giderleri de kapsayan kira;A1.2
Nomen;die Mieterhöhung, -en;Adlar;kirayı artırma;A1.2
Nomen;die Kosten (nur Pl.);Adlar;masraf, gider;A1.2
Nomen;die Heizkosten;Adlar;ısınma giderleri;A1.2
Nomen;die Nebenkosten;Adlar;ek, yan giderler (konutlarda aidat);A1.2
Nomen;die Lage, -n;Adlar;yer, konum;A1.2
Nomen;der Quadratmeter, -;Adlar;metrekare;A1.2
Nomen;der Vormieter, -;Adlar;bir önceki kiracı;A1.2
Nomen;der Nachmieter, -;Adlar;sonraki / yeni kiracı;A1.2
Nomen;der Besichtigungstermin, -e;Adlar;(ev vb. yerleri) bakma randevusu;A1.2
Nomen;das Zimmer, -;Adlar;oda;A1.2
Nomen;das Wohnzimmer, -;Adlar;salon;A1.2
Nomen;das Schlafzimmer, -;Adlar;yatak odası;A1.2
Nomen;das Arbeitszimmer, -;Adlar;çalışma odası;A1.2
Nomen;die Küche, -n;Adlar;mutfak;A1.2
Nomen;die Einbauküche, -n;Adlar;hazır / ankastre mutfak;A1.2
Nomen;das Bad, ¨– er;Adlar;banyo;A1.2
Nomen;der Flur, -e;Adlar;koridor;A1.2
Nomen;der Herd, -e;Adlar;ocak;A1.2
Nomen;das Telefon, -e;Adlar;telefon;A1.2
Nomen;die Wohngemeinschaft, -en;Adlar;ortak konut, birlikte oturma;A1.2
Nomen;die WG, -s;Adlar;Wohngemeinschaft için kullanılan kısaltma;A1.2
Nomen;das Studentenwohnheim, -e;Adlar;(üniversite) öğrenci yurdu;A1.2
Nomen;der Mitbewohner, -;Adlar;ev arkadaşı (erkek);A1.2
Nomen;die Mitbewohnerin, -nen;Adlar;ev arkadaşı (kadın);A1.2
Nomen;der Raucher, -;Adlar;sigara içen;A1.2
Nomen;die Raucherin, -nen;Adlar;sigara içen (kadın);A1.2
Nomen;das Glas, ¨– er;Adlar;cam;A1.2
Nomen;der Putzplan, ¨– e;Adlar;temizlik planı;A1.2
Nomen;die Putzfrau, -en;Adlar;temizlikçi kadın;A1.2
Nomen;der / die Bekannte, -n;Adlar;tanıdık;A1.2
Verben;sitzen, hat gesessen;Eylemler;oturmak;A1.2
Verben;passieren, ist passiert;Eylemler;olmak, cereyan etmek;A1.2
Verben;regnen, es hat geregnet;Eylemler;yağmur yağmak;A1.2
Verben;leihen, hat geliehen;Eylemler;ödünç vermek / (almak);A1.2
Verben;anmachen, hat angemacht;Eylemler;açmak;A1.2
Verben;schütten, hat geschüttet;Eylemler;dökmek;A1.2
Verben;mieten, hat gemietet;Eylemler;kiralamak;A1.2
Verben;ausziehen, ist ausgezogen;Eylemler;(bir evden) taşınmak;A1.2
Verben;einziehen, ist eingezogen;Eylemler;(bir eve) taşınmak;A1.2
Verben;liegen, hat gelegen;Eylemler;bulunmak;A1.2
Verben;gucken, hat geguckt;Eylemler;bakmak;A1.2
Verben;reinkommen, ist reingekommen;Eylemler;içeri girmek;A1.2
Verben;renovieren, hat renoviert;Eylemler;yenilemek, tadilat yapmak / yaptırmak;A1.2
Verben;zeigen, hat gezeigt;Eylemler;göstermek;A1.2
Verben;benutzen, hat benutzt;Eylemler;kullanmak;A1.2
Verben;funktionieren, hat funktioniert;Eylemler;işlemek, çalışmak;A1.2
Verben;teilen, hat geteilt;Eylemler;paylaşmak;A1.2
Verben;feiern, hat gefeiert;Eylemler;eğlenmek, kutlamak;A1.2
Verben;sauber machen, hat sauber gemacht;Eylemler;temizlemek;A1.2
Verben;tun, hat getan;Eylemler;yapmak;A1.2
Verben;wegräumen, hat weggeräumt;Eylemler;ortalıktan / toparlayıp kaldırmak;A1.2
Verben;den Müll runterbringen, hat runtergebracht;Eylemler;çöpü aşağı indirmek;A1.2
Verben;spülen, hat gespült;Eylemler;bulaşık yıkamak;A1.2
Verben;ausräumen, hat ausgeräumt;Eylemler;boşaltmak;A1.2
Verben;die Blumen gießen, hat gegossen;Eylemler;çiçekleri sulamak;A1.2
Verben;tanken, hat getankt;Eylemler;benzin almak;A1.2
Verben;waschen, hat gewaschen;Eylemler;yıkamak;A1.2
Verben;kontrollieren, hat kontrolliert;Eylemler;kontrol etmek;A1.2
Adjektive;gemütlich⭤    ungemütlich;Önadlar;rahat⭤    rahatsız;A1.2
Adjektive;gestresst;Önadlar;stresli;A1.2
Adjektive;voll⭤    leer;Önadlar;dolu⭤    boş;A1.2
Adjektive;ordentlich⭤    unordentlich;Önadlar;düzenli⭤    düzensiz, karışık;A1.2
Adjektive;möbliert;Önadlar;mobilyalı;A1.2
Adjektive;zentral⭤    nicht zentral;Önadlar;merkezî⭤    merkezî değil;A1.2
Adjektive;verkehrsgünstig;Önadlar;ulaşımı kolay;A1.2
Adjektive;kalt⭤    warm;Önadlar;soğuk⭤    sıcak;A1.2
Adjektive;hell⭤    dunkel;Önadlar;aydınlık⭤    karanlık;A1.2
Adjektive;praktisch⭤    unpraktisch;Önadlar;pratik⭤    kullanışsız;A1.2
Adjektive;schmutzig⭤    sauber;Önadlar;kirli⭤    temiz;A1.2
Präpositionen;von … nach …;İlgeçler;#AD?;A1.2
Präpositionen;mit⭤    ohne;İlgeçler;ile⭤    -siz;A1.2
Wendungen;in der Nähe;Deyişler;yakında;A1.2
Wendungen;Verflixt!;Deyişler;Lanet olsun!;A1.2
Wendungen;Das gefällt mir (nicht)!;Deyişler;Hoşuma gidiyor (gitmiyor)!;A1.2
Wendungen;Spaß haben;Deyişler;eğlenmek;A1.2
Wendungen;Lust haben;Deyişler;canı istemek, çekmek, zevk almak;A1.2
Kleine Wörter;circa (ca.);Kısa Sözcükler;aşağı yukarı, tahminen;A1.2
Kleine Wörter;zusammen;Kısa Sözcükler;beraber;A1.2
Kleine Wörter;gemeinsam;Kısa Sözcükler;birlikte, ortak;A1.2
Kleine Wörter;plötzlich;Kısa Sözcükler;aniden;A1.2
Kleine Wörter;da (Zeit);Kısa Sözcükler;o anda (zaman);A1.2
Kleine Wörter;alle;Kısa Sözcükler;herkes, hepsi;A1.2
Kleine Wörter;jeder, jede;Kısa Sözcükler;herkes, her, her biri;A1.2
Kleine Wörter;keiner, keine;Kısa Sözcükler;kimse, hiç;A1.2
Kleine Wörter;mehr;Kısa Sözcükler;fazla;A1.2
Nomen;der Körper, -;Adlar;vücut;A1.2
Nomen;der Kopf, –¨ e;Adlar;baş;A1.2
Nomen;die Nase, -n;Adlar;burun;A1.2
Nomen;das Ohr, -en;Adlar;kulak;A1.2
Nomen;der Mund, –¨ er;Adlar;ağız;A1.2
Nomen;der Hals, –¨ e;Adlar;boğaz;A1.2
Nomen;das Herz, -en;Adlar;kalp;A1.2
Nomen;der Bauch, –¨ e;Adlar;karın;A1.2
Nomen;der Rücken, -;Adlar;sırt;A1.2
Nomen;der Arm, -e;Adlar;kol;A1.2
Nomen;die Hand, –¨ e;Adlar;el;A1.2
Nomen;das Bein, -e;Adlar;bacak;A1.2
Nomen;der Fuß, ¨– e;Adlar;ayak;A1.2
Nomen;der Schmerz, -en;Adlar;ağrı;A1.2
Nomen;die Halsschmerzen;Adlar;boğaz ağrısı;A1.2
Nomen;die Kopfschmerzen;Adlar;baş ağrısı;A1.2
Nomen;die Krankheit, -en;Adlar;hastalık;A1.2
Nomen;der Schnupfen, -;Adlar;nezle;A1.2
Nomen;der Husten (nur Sg.);Adlar;öksürük;A1.2
Nomen;das Fieber (nur Sg.);Adlar;ateş;A1.2
Nomen;die Grippe, -n;Adlar;grip;A1.2
Nomen;die Bronchitis (nur Sg.);Adlar;bronşit;A1.2
Nomen;der Liebeskummer (nur Sg.);Adlar;aşk acısı;A1.2
Nomen;das Heimweh (nur Sg.);Adlar;yurtsama, sıla özlemi;A1.2
Nomen;das Radio, -s;Adlar;radyo;A1.2
Nomen;der Wecker, -;Adlar;çalar saat;A1.2
Nomen;das Bett, -en;Adlar;yatak;A1.2
Nomen;der Schreibtisch, -e;Adlar;yazı / çalışma masası;A1.2
Nomen;die Schultasche, -n;Adlar;okul çantası;A1.2
Nomen;der Spiegel, -;Adlar;ayna;A1.2
Nomen;die Krawatte, -n;Adlar;kravat;A1.2
Nomen;der Anrufbeantworter, -;Adlar;telesekreter;A1.2
Nomen;die Firma, Firmen;Adlar;firma, şirket;A1.2
Nomen;der Geschäftspartner, -;Adlar;iş ortağı (erkek);A1.2
Nomen;die Geschäftspartnerin, -nen;Adlar;iş ortağı (kadın);A1.2
Nomen;das Treffen, -;Adlar;buluşma;A1.2
Nomen;der Haus-/ Facharzt, –¨ e;Adlar;aile doktoru / uzman hekim;A1.2
Nomen;die Haus-/ Fachärztin, -nen;Adlar;aile doktoru / uzman hekim (kadın);A1.2
Nomen;die Praxis, Praxen;Adlar;muayenehane;A1.2
