Adjektive;blau;Önadlar;mavi;
Adjektive;grün;Önadlar;yesil;
Adjektive;modern -unmodern;Önadlar;modern -demode;
Adjektive;schön;Önadlar;güzel;
Adjektive;männlich - weiblich;Önadlar;eril, erkek -disi, kadın;
Adjektive;ledig;Önadlar;bekâr;
Adjektive;wichtig -unwichtig;Önadlar;önemli -önemsiz;
Adjektive;selbstständig;Önadlar;bagımsız;
Adjektive;nervös;Önadlar;sinirli;
Adjektive;weit - nah;Önadlar;uzak -yakın;
Fragewörter;Wohin?;Soru Sözcükleri;Nereye?;
Wendungen;Hilfe!;Deyisler;İmdat!;
Wendungen;Ja, genau!;Deyisler;Tamamen öyle! Aynen öyle!;
Wendungen;Ja, natürlich!;Deyisler;Evet, tabii/elbette!;
Wendungen;Ich finde, …;Deyisler;… buluyorum.;
Wendungen;Ich denke, …;Deyisler;… düsünüyorum.;
Wendungen;Tut mir leid.;Deyisler;Özür dilerim, üzgünüm.;
Wendungen;zu spät kommen;Deyisler;geç kalmak;
Wendungen;Ist hier noch frei?;Deyisler;… müsait mi? … bos mu?;
Wendungen;Wie komme ich zum …?;Deyisler;…-e/-a nasıl gidebilirim?;
Wendungen;Wie komme ich nach Hause?;Deyisler;Eve nasıl gidebilirim?;
Kleine Wörter;sofort;Kısa Sözcükler;hemen;
Kleine Wörter;egal;Kısa Sözcükler;fark etmez;
Kleine Wörter;ein bisschen;Kısa Sözcükler;biraz;
Kleine Wörter;man;Kısa Sözcükler;"…-ler/-lır (örn.: man sagt=derler; man schreibt=yazılır)";
Kleine Wörter;geradeaus;Kısa Sözcükler;dümdüz;
Kleine Wörter;nach links;Kısa Sözcükler;sola;
Kleine Wörter;nach rechts;Kısa Sözcükler;saga;
Kleine Wörter;weiter;Kısa Sözcükler;daha, ileri;
Kleine Wörter;erst …, dann …;Kısa Sözcükler;il önce …, sonra …;
Kleine Wörter;leider;Kısa Sözcükler;maalesef;
Präpositionen;in;ilgeçler;-de, içinde;
Präpositionen;an;ilgeçler;-de, -da, yanında, bitisiginde;
Präpositionen;auf;ilgeçler;üstünde;
Präpositionen;vom/von der;ilgeçler;-den, -dan;
Präpositionen;zum /zur;ilgeçler;(bir yöne dogru) -e, -a;
Präpositionen;bis zum/zur;ilgeçler;…e kadar;
Präpositionen;um (Ort);ilgeçler;(mekan baglamında) etrafında, etrafına;
Wichtige Arbeitsanweisungen;Hören Sie (den Dialog).;Önemli Çalısma Yönergeleri;Diyalogu dinleyin.;
Wichtige Arbeitsanweisungen;Hören Sie noch einmal.;Önemli Çalısma Yönergeleri;Tekrar dinleyin.;
Wichtige Arbeitsanweisungen;Sprechen Sie nach.;Önemli Çalısma Yönergeleri;Duydugunuzu tekrarlayın.;
Wichtige Arbeitsanweisungen;Lesen Sie (den Text).;Önemli Çalısma Yönergeleri;(Metni) okuyun.;
Wichtige Arbeitsanweisungen;Lesen Sie laut.;Önemli Çalısma Yönergeleri;Yüksek sesle okuyun.;
Wichtige Arbeitsanweisungen;"Schreiben Sie eine SMS - eine E-Mail einen Steckbrief  …
";Önemli Çalısma Yönergeleri;SMS (kısa mesaj) - e-posta - kısa öz geçmis … yazın.;
Wichtige Arbeitsanweisungen;Sehen Sie das Bild an.;Önemli Çalısma Yönergeleri;Resme bakın.;
Wichtige Arbeitsanweisungen;Gestalten Sie das leere Feld.;Önemli Çalısma Yönergeleri;Bos alanda uygulayın.;
Wichtige Arbeitsanweisungen;Welche Wörter kennen Sie?;Önemli Çalısma Yönergeleri;Hangi sözcükleri biliyorsunuz?;
Wichtige Arbeitsanweisungen;Was passt?;Önemli Çalısma Yönergeleri;Hangisi uygundur?;
Wichtige Arbeitsanweisungen;Was ist richtig?;Önemli Çalısma Yönergeleri;Hangisi dogrudur?;
Wichtige Arbeitsanweisungen;Sind Ihre Vermutungen richtig?;Önemli Çalısma Yönergeleri;Tahminleriniz dogru mu?;
Wichtige Arbeitsanweisungen;Kreuzen Sie an.;Önemli Çalısma Yönergeleri;Çarpı koyun.;
Wichtige Arbeitsanweisungen;Verbinden Sie.;Önemli Çalısma Yönergeleri;Eslestirin.;
Wichtige Arbeitsanweisungen;Markieren Sie.;Önemli Çalısma Yönergeleri;İsaretleyin.;
Wichtige Arbeitsanweisungen;Sortieren Sie.;Önemli Çalısma Yönergeleri;Sıralayın / sınıflandırın.;
Wichtige Arbeitsanweisungen;Ordnen Sie (den Dialog).;Önemli Çalısma Yönergeleri;Diyalogu sıralayın.;
Wichtige Arbeitsanweisungen;Ordnen Sie (die Bilder) zu.;Önemli Çalısma Yönergeleri;Resimleri sıralayın / eslestirin.;
Wichtige Arbeitsanweisungen;Ergänzen Sie.;Önemli Çalısma Yönergeleri;Tamamlayın.;
Wichtige Arbeitsanweisungen;Fragen Sie.;Önemli Çalısma Yönergeleri;Soru tümcesi olusturun.;
Wichtige Arbeitsanweisungen;Antworten Sie.;Önemli Çalısma Yönergeleri;Yanıtlayın.;
Wichtige Arbeitsanweisungen;Beantworten Sie die Frage.;Önemli Çalısma Yönergeleri;Soruyu yanıtlayın.;
Wichtige Arbeitsanweisungen;Formulieren Sie Fragen.;Önemli Çalısma Yönergeleri;Soru tümceleri olusturun.;
Wichtige Arbeitsanweisungen;Spekulieren Sie.;Önemli Çalısma Yönergeleri;Tahmin yürütün.;
Wichtige Arbeitsanweisungen;Vergleichen Sie (mit der Lösung / mit Ihren Ideen).;Önemli Çalısma Yönergeleri;(Kendi düsüncelerinizle / yanıt anahtarı ile) karsılastırın.;
Wichtige Arbeitsanweisungen;Üben Sie das Gespräch.;Önemli Çalısma Yönergeleri;Diyalogu çalısın.;
Wichtige Arbeitsanweisungen;Variieren Sie.;Önemli Çalısma Yönergeleri;Çesitleme yapın.;
Wichtige Arbeitsanweisungen;Wählen Sie.;Önemli Çalısma Yönergeleri;Seçin.;
Wichtige Arbeitsanweisungen;Notieren Sie.;Önemli Çalısma Yönergeleri;Not edin.;
Wichtige Arbeitsanweisungen;Sammeln Sie.;Önemli Çalısma Yönergeleri;Toplayın.;
Wichtige Arbeitsanweisungen;Recherchieren Sie (im Internet).;Önemli Çalısma Yönergeleri;(İnternette) arastırın.;
Wichtige Arbeitsanweisungen;Machen Sie eine Liste / eine Collage / ein Plakat / …;Önemli Çalısma Yönergeleri;Bir liste / kolaj / afis … yapın.;
Wichtige Arbeitsanweisungen;Raten Sie.;Önemli Çalısma Yönergeleri;Tahmin edin.;
Wichtige Arbeitsanweisungen;Benutzen Sie ein Wörterbuch.;Önemli Çalısma Yönergeleri;Sözlük kullanın.;
Wichtige Arbeitsanweisungen;Achten Sie auf die Schlüsselwörter.;Önemli Çalısma Yönergeleri;Anahtar sözcüklere dikkat edin.;
Wichtige Arbeitsanweisungen;Nehmen Sie sich auf.;Önemli Çalısma Yönergeleri;Kendi sesinizi kaydedin.;
Wichtige Grammatikbegriffe;der Buchstabe, -n;Önemli Dilbilgisi Terinmleri;harf;
Wichtige Grammatikbegriffe;der Laut, -e;Önemli Dilbilgisi Terinmleri;ses;
Wichtige Grammatikbegriffe;der Vokal, -e;Önemli Dilbilgisi Terinmleri;ünlü, sesli, vokal;
Wichtige Grammatikbegriffe;der Konsonant, -en;Önemli Dilbilgisi Terinmleri;ümsüz, sessiz, konsonant;
Wichtige Grammatikbegriffe;das Wort,–¨ er;Önemli Dilbilgisi Terinmleri;sözcük, kelime;
Wichtige Grammatikbegriffe;der Satz,–¨ e;Önemli Dilbilgisi Terinmleri;tümce, cümle;
Wichtige Grammatikbegriffe;die Wortart, -en;Önemli Dilbilgisi Terinmleri;sözcük/kelime türü;
Wichtige Grammatikbegriffe;der Artikel, -;Önemli Dilbilgisi Terinmleri;tanımlık;
Wichtige Grammatikbegriffe;der bestimmte Artikel;Önemli Dilbilgisi Terinmleri;belirli tanımlık;
Wichtige Grammatikbegriffe;der unbestimmte Artikel;Önemli Dilbilgisi Terinmleri;belirsiz tanımlık;
Wichtige Grammatikbegriffe;der Negativartikel;Önemli Dilbilgisi Terinmleri;olumsuz tanımlık;
Wichtige Grammatikbegriffe;der Possessivartikel;Önemli Dilbilgisi Terinmleri;iyelik adılı/zamiri;
Wichtige Grammatikbegriffe;das Nomen, -;Önemli Dilbilgisi Terinmleri;isim, ad;
Wichtige Grammatikbegriffe;das Verb, -en;Önemli Dilbilgisi Terinmleri;eylem, fiil;
Wichtige Grammatikbegriffe;das Modalverb, -en;Önemli Dilbilgisi Terinmleri;kiplik eylemi, tarz fiili;
Wichtige Grammatikbegriffe;das Adjektiv, -e;Önemli Dilbilgisi Terinmleri;önad, sıfat;
Wichtige Grammatikbegriffe;das Pronomen, -;Önemli Dilbilgisi Terinmleri;adıl, zamir;
Wichtige Grammatikbegriffe;das Personalpronomen, -;Önemli Dilbilgisi Terinmleri;kisi adılı/zamiri;
Wichtige Grammatikbegriffe;das Adverb, -ien;Önemli Dilbilgisi Terinmleri;zarf, belirteç;
Wichtige Grammatikbegriffe;die Präposition, -en;Önemli Dilbilgisi Terinmleri;ilgeç, edat;
Wichtige Grammatikbegriffe;das Fragewort,–¨ er;Önemli Dilbilgisi Terinmleri;soru sözcügü;
Wichtige Grammatikbegriffe;die Funktion, -en;Önemli Dilbilgisi Terinmleri;fonksiyon, islev;
Wichtige Grammatikbegriffe;das Subjekt, -e;Önemli Dilbilgisi Terinmleri;özne;
Wichtige Grammatikbegriffe;die Ergänzung, -en;Önemli Dilbilgisi Terinmleri;tümleç, tamlama;
Wichtige Grammatikbegriffe;die Nominativ-Ergänzung;Önemli Dilbilgisi Terinmleri;nominatif/yalin hal tümleçi;
Wichtige Grammatikbegriffe;die Akkusativ-Ergänzung;Önemli Dilbilgisi Terinmleri;belirtme durumundaki/-i halindaki nesne;
Wichtige Grammatikbegriffe;die Temporalangabe, -n;Önemli Dilbilgisi Terinmleri;zaman belirten sözcük;
Wichtige Grammatikbegriffe;die Lokalangabe, -n;Önemli Dilbilgisi Terinmleri;yer belirten sözcük;
Wichtige Grammatikbegriffe;der Aussagesatz,–¨ e;Önemli Dilbilgisi Terinmleri;bildirme/ifade tümcesi;
Wichtige Grammatikbegriffe;die W-Frage, -n;Önemli Dilbilgisi Terinmleri;"Almancada wer, wie, was … gibi soru sözcügü ile
baslayan soru (Türkçedeki 5N1K soruları)";
Wichtige Grammatikbegriffe;die Ja-/Nein-Frage, -n;Önemli Dilbilgisi Terinmleri;evet ya da hayır yanıtlanan soru;
Wichtige Grammatikbegriffe;der Imperativ, -e;Önemli Dilbilgisi Terinmleri;emir kipi;
Wichtige Grammatikbegriffe;die Negation, -en;Önemli Dilbilgisi Terinmleri;olumsuzluk/olumsuzlama;
Das Verb;der Infinitiv, -e;Eylem, Fiil;eylemlik, mastar hali;
Das Verb;die Konjugation, -en;Eylem, Fiil;eylem/fiil çekimi;
Das Verb;regelmäßig;Eylem, Fiil;düzenli;
Das Verb;unregelmäßig;Eylem, Fiil;düzensiz;
Das Verb;trennbar;Eylem, Fiil;ayrılabilir, bölünebilir;
Das Verb;der Verbstamm,–¨ e;Eylem, Fiil;eylem/fiil kökü;
Das Verb;die Endung, -en;Eylem, Fiil;son ek/takı;
Das Verb;das Präsens;Eylem, Fiil;"Almancada simdiki ve genis zaman (gelecek zaman için
de kullanılır)";
Das Nomen;maskulin;Ad, isim;eril, erkek;
Das Nomen;neutral;Ad, isim;nötr;
Das Nomen;feminin;Ad, isim;disi, kadın;
Das Nomen;der Singular;Ad, isim;tekil;
Das Nomen;der Plural;Ad, isim;çogul;
Das Nomen;der Nominativ;Ad, isim;yalin hal, nominatif;
Das Nomen;der Akkusativ;Ad, isim;belirtme durumu, -i hali;
